date,cases,deaths,country,population,continent
2020-08-13,141,3,Albania,2862427,Rest of Europe
2020-08-14,154,5,Albania,2862427,Rest of Europe
2020-08-15,146,6,Albania,2862427,Rest of Europe
2020-08-16,143,6,Albania,2862427,Rest of Europe
2020-08-17,120,3,Albania,2862427,Rest of Europe
2020-08-18,119,2,Albania,2862427,Rest of Europe
2020-08-19,155,2,Albania,2862427,Rest of Europe
2020-08-20,158,2,Albania,2862427,Rest of Europe
2020-08-21,155,4,Albania,2862427,Rest of Europe
2020-08-22,152,2,Albania,2862427,Rest of Europe
2020-08-23,156,5,Albania,2862427,Rest of Europe
2020-08-24,152,5,Albania,2862427,Rest of Europe
2020-08-25,178,4,Albania,2862427,Rest of Europe
2020-08-26,154,5,Albania,2862427,Rest of Europe
2020-08-27,168,4,Albania,2862427,Rest of Europe
2020-08-28,156,3,Albania,2862427,Rest of Europe
2020-08-29,112,5,Albania,2862427,Rest of Europe
2020-08-30,84,4,Albania,2862427,Rest of Europe
2020-08-31,101,5,Albania,2862427,Rest of Europe
2020-09-01,133,4,Albania,2862427,Rest of Europe
2020-09-02,93,6,Albania,2862427,Rest of Europe
2020-09-03,122,6,Albania,2862427,Rest of Europe
2020-09-04,116,5,Albania,2862427,Rest of Europe
2020-09-05,123,5,Albania,2862427,Rest of Europe
2020-09-06,135,6,Albania,2862427,Rest of Europe
2020-09-07,153,4,Albania,2862427,Rest of Europe
2020-09-08,151,3,Albania,2862427,Rest of Europe
2020-09-09,147,2,Albania,2862427,Rest of Europe
2020-09-10,151,1,Albania,2862427,Rest of Europe
2020-09-11,156,2,Albania,2862427,Rest of Europe
2020-09-12,161,3,Albania,2862427,Rest of Europe
2020-09-13,164,3,Albania,2862427,Rest of Europe
2020-09-14,168,4,Albania,2862427,Rest of Europe
2020-09-15,167,4,Albania,2862427,Rest of Europe
2020-09-16,152,2,Albania,2862427,Rest of Europe
2020-09-17,144,3,Albania,2862427,Rest of Europe
2020-09-18,132,5,Albania,2862427,Rest of Europe
2020-09-19,125,5,Albania,2862427,Rest of Europe
2020-09-20,153,5,Albania,2862427,Rest of Europe
2020-09-21,159,4,Albania,2862427,Rest of Europe
2020-09-22,150,2,Albania,2862427,Rest of Europe
2020-09-23,131,3,Albania,2862427,Rest of Europe
2020-09-24,121,3,Albania,2862427,Rest of Europe
2020-09-25,134,0,Albania,2862427,Rest of Europe
2020-09-26,124,3,Albania,2862427,Rest of Europe
2020-09-27,108,2,Albania,2862427,Rest of Europe
2020-09-28,106,2,Albania,2862427,Rest of Europe
2020-09-29,132,3,Albania,2862427,Rest of Europe
2020-09-30,127,4,Albania,2862427,Rest of Europe
2020-10-01,131,3,Albania,2862427,Rest of Europe
2020-10-02,157,1,Albania,2862427,Rest of Europe
2020-10-03,159,1,Albania,2862427,Rest of Europe
2020-10-04,152,3,Albania,2862427,Rest of Europe
2020-10-05,149,4,Albania,2862427,Rest of Europe
2020-10-06,144,4,Albania,2862427,Rest of Europe
2020-10-07,158,3,Albania,2862427,Rest of Europe
2020-10-08,162,4,Albania,2862427,Rest of Europe
2020-10-09,169,4,Albania,2862427,Rest of Europe
2020-10-10,167,2,Albania,2862427,Rest of Europe
2020-10-11,165,3,Albania,2862427,Rest of Europe
2020-10-12,168,4,Albania,2862427,Rest of Europe
2020-10-13,171,4,Albania,2862427,Rest of Europe
2020-10-14,182,5,Albania,2862427,Rest of Europe
2020-10-15,203,5,Albania,2862427,Rest of Europe
2020-10-16,257,5,Albania,2862427,Rest of Europe
2020-10-17,289,4,Albania,2862427,Rest of Europe
2020-10-18,273,5,Albania,2862427,Rest of Europe
2020-10-19,281,3,Albania,2862427,Rest of Europe
2020-10-20,295,3,Albania,2862427,Rest of Europe
2020-10-21,301,4,Albania,2862427,Rest of Europe
2020-10-22,297,4,Albania,2862427,Rest of Europe
2020-10-23,302,3,Albania,2862427,Rest of Europe
2020-10-24,306,4,Albania,2862427,Rest of Europe
2020-10-25,302,4,Albania,2862427,Rest of Europe
2020-10-26,299,4,Albania,2862427,Rest of Europe
2020-10-27,288,3,Albania,2862427,Rest of Europe
2020-10-28,284,7,Albania,2862427,Rest of Europe
2020-10-29,311,6,Albania,2862427,Rest of Europe
2020-10-30,275,6,Albania,2862427,Rest of Europe
2020-10-31,319,3,Albania,2862427,Rest of Europe
2020-11-01,241,7,Albania,2862427,Rest of Europe
2020-11-02,327,9,Albania,2862427,Rest of Europe
2020-11-03,321,9,Albania,2862427,Rest of Europe
2020-11-04,381,5,Albania,2862427,Rest of Europe
2020-11-05,396,4,Albania,2862427,Rest of Europe
2020-11-06,421,7,Albania,2862427,Rest of Europe
2020-11-07,489,6,Albania,2862427,Rest of Europe
2020-11-08,495,8,Albania,2862427,Rest of Europe
2020-11-09,501,2,Albania,2862427,Rest of Europe
2020-11-10,525,12,Albania,2862427,Rest of Europe
2020-11-11,563,8,Albania,2862427,Rest of Europe
2020-11-12,507,11,Albania,2862427,Rest of Europe
2020-11-13,410,8,Albania,2862427,Rest of Europe
2020-11-14,490,7,Albania,2862427,Rest of Europe
2020-11-15,532,7,Albania,2862427,Rest of Europe
2020-11-16,597,11,Albania,2862427,Rest of Europe
2020-11-17,602,8,Albania,2862427,Rest of Europe
2020-11-18,694,6,Albania,2862427,Rest of Europe
2020-11-19,711,9,Albania,2862427,Rest of Europe
2020-11-20,786,11,Albania,2862427,Rest of Europe
2020-11-21,836,15,Albania,2862427,Rest of Europe
2020-11-22,737,13,Albania,2862427,Rest of Europe
2020-11-23,565,14,Albania,2862427,Rest of Europe
2020-11-24,795,17,Albania,2862427,Rest of Europe
2020-11-25,744,19,Albania,2862427,Rest of Europe
2020-11-26,644,8,Albania,2862427,Rest of Europe
2020-11-27,656,10,Albania,2862427,Rest of Europe
2020-11-28,645,18,Albania,2862427,Rest of Europe
2019-12-31,0,0,Algeria,43053054,Africa
2020-01-01,0,0,Algeria,43053054,Africa
2020-01-02,0,0,Algeria,43053054,Africa
2020-01-03,0,0,Algeria,43053054,Africa
2020-01-04,0,0,Algeria,43053054,Africa
2020-01-05,0,0,Algeria,43053054,Africa
2020-01-06,0,0,Algeria,43053054,Africa
2020-01-07,0,0,Algeria,43053054,Africa
2020-01-08,0,0,Algeria,43053054,Africa
2020-01-09,0,0,Algeria,43053054,Africa
2020-01-10,0,0,Algeria,43053054,Africa
2020-01-11,0,0,Algeria,43053054,Africa
2020-01-12,0,0,Algeria,43053054,Africa
2020-01-13,0,0,Algeria,43053054,Africa
2020-01-14,0,0,Algeria,43053054,Africa
2020-01-15,0,0,Algeria,43053054,Africa
2020-01-16,0,0,Algeria,43053054,Africa
2020-01-17,0,0,Algeria,43053054,Africa
2020-01-18,0,0,Algeria,43053054,Africa
2020-01-19,0,0,Algeria,43053054,Africa
2020-01-20,0,0,Algeria,43053054,Africa
2020-01-21,0,0,Algeria,43053054,Africa
2020-01-22,0,0,Algeria,43053054,Africa
2020-01-23,0,0,Algeria,43053054,Africa
2020-01-24,0,0,Algeria,43053054,Africa
2020-01-25,0,0,Algeria,43053054,Africa
2020-01-26,0,0,Algeria,43053054,Africa
2020-01-27,0,0,Algeria,43053054,Africa
2020-01-28,0,0,Algeria,43053054,Africa
2020-01-29,0,0,Algeria,43053054,Africa
2020-01-30,0,0,Algeria,43053054,Africa
2020-01-31,0,0,Algeria,43053054,Africa
2020-02-01,0,0,Algeria,43053054,Africa
2020-02-02,0,0,Algeria,43053054,Africa
2020-02-03,0,0,Algeria,43053054,Africa
2020-02-04,0,0,Algeria,43053054,Africa
2020-02-05,0,0,Algeria,43053054,Africa
2020-02-06,0,0,Algeria,43053054,Africa
2020-02-07,0,0,Algeria,43053054,Africa
2020-02-08,0,0,Algeria,43053054,Africa
2020-02-09,0,0,Algeria,43053054,Africa
2020-02-10,0,0,Algeria,43053054,Africa
2020-02-11,0,0,Algeria,43053054,Africa
2020-02-12,0,0,Algeria,43053054,Africa
2020-02-13,0,0,Algeria,43053054,Africa
2020-02-14,0,0,Algeria,43053054,Africa
2020-02-15,0,0,Algeria,43053054,Africa
2020-02-16,0,0,Algeria,43053054,Africa
2020-02-17,0,0,Algeria,43053054,Africa
2020-02-18,0,0,Algeria,43053054,Africa
2020-02-19,0,0,Algeria,43053054,Africa
2020-02-20,0,0,Algeria,43053054,Africa
2020-02-21,0,0,Algeria,43053054,Africa
2020-02-22,0,0,Algeria,43053054,Africa
2020-02-23,0,0,Algeria,43053054,Africa
2020-02-24,0,0,Algeria,43053054,Africa
2020-02-25,0,0,Algeria,43053054,Africa
2020-02-26,1,0,Algeria,43053054,Africa
2020-02-27,0,0,Algeria,43053054,Africa
2020-02-28,0,0,Algeria,43053054,Africa
2020-02-29,0,0,Algeria,43053054,Africa
2020-03-01,2,0,Algeria,43053054,Africa
2020-03-02,0,0,Algeria,43053054,Africa
2020-03-04,2,0,Algeria,43053054,Africa
2020-03-05,7,0,Algeria,43053054,Africa
2020-03-06,5,0,Algeria,43053054,Africa
2020-03-09,3,0,Algeria,43053054,Africa
2020-03-12,0,0,Algeria,43053054,Africa
2020-03-13,5,1,Algeria,43053054,Africa
2020-03-14,1,1,Algeria,43053054,Africa
2020-03-15,11,0,Algeria,43053054,Africa
2020-03-16,11,2,Algeria,43053054,Africa
2020-03-17,10,0,Algeria,43053054,Africa
2020-03-18,2,1,Algeria,43053054,Africa
2020-03-19,12,1,Algeria,43053054,Africa
2020-03-20,18,1,Algeria,43053054,Africa
2020-03-21,12,3,Algeria,43053054,Africa
2020-03-22,37,5,Algeria,43053054,Africa
2020-03-23,62,2,Algeria,43053054,Africa
2020-03-24,29,0,Algeria,43053054,Africa
2020-03-25,34,2,Algeria,43053054,Africa
2020-03-26,38,2,Algeria,43053054,Africa
2020-03-27,65,4,Algeria,43053054,Africa
2020-03-28,42,1,Algeria,43053054,Africa
2020-03-29,45,3,Algeria,43053054,Africa
2020-03-30,57,2,Algeria,43053054,Africa
2020-03-31,73,4,Algeria,43053054,Africa
2020-04-01,132,9,Algeria,43053054,Africa
2020-04-02,131,14,Algeria,43053054,Africa
2020-04-03,139,5,Algeria,43053054,Africa
2020-04-04,185,42,Algeria,43053054,Africa
2020-04-05,80,25,Algeria,43053054,Africa
2020-04-06,69,22,Algeria,43053054,Africa
2020-04-07,103,21,Algeria,43053054,Africa
2020-04-08,45,20,Algeria,43053054,Africa
2020-04-09,104,12,Algeria,43053054,Africa
2020-04-10,94,30,Algeria,43053054,Africa
2020-04-11,95,21,Algeria,43053054,Africa
2020-04-12,64,19,Algeria,43053054,Africa
2020-04-13,89,18,Algeria,43053054,Africa
2020-04-14,69,20,Algeria,43053054,Africa
2020-04-15,87,12,Algeria,43053054,Africa
2020-04-16,90,11,Algeria,43053054,Africa
2020-04-17,108,12,Algeria,43053054,Africa
2020-04-18,150,16,Algeria,43053054,Africa
2020-04-19,117,3,Algeria,43053054,Africa
2020-04-20,94,8,Algeria,43053054,Africa
2020-04-21,89,9,Algeria,43053054,Africa
2020-04-22,93,8,Algeria,43053054,Africa
2020-04-23,99,10,Algeria,43053054,Africa
2020-04-24,97,5,Algeria,43053054,Africa
2020-04-25,120,8,Algeria,43053054,Africa
2020-04-26,129,4,Algeria,43053054,Africa
2020-04-27,126,6,Algeria,43053054,Africa
2020-04-28,135,7,Algeria,43053054,Africa
2020-04-29,132,5,Algeria,43053054,Africa
2020-04-30,199,7,Algeria,43053054,Africa
2020-05-01,158,6,Algeria,43053054,Africa
2020-05-02,148,3,Algeria,43053054,Africa
2020-05-03,141,6,Algeria,43053054,Africa
2020-05-04,179,4,Algeria,43053054,Africa
2020-05-05,174,2,Algeria,43053054,Africa
2020-05-06,190,5,Algeria,43053054,Africa
2020-05-07,159,6,Algeria,43053054,Africa
2020-05-08,185,7,Algeria,43053054,Africa
2020-05-09,187,5,Algeria,43053054,Africa
2020-05-10,189,6,Algeria,43053054,Africa
2020-05-11,165,8,Algeria,43053054,Africa
2020-05-12,168,5,Algeria,43053054,Africa
2020-05-13,176,8,Algeria,43053054,Africa
2020-05-14,186,7,Algeria,43053054,Africa
2020-05-15,189,7,Algeria,43053054,Africa
2020-05-16,187,7,Algeria,43053054,Africa
2020-05-17,192,6,Algeria,43053054,Africa
2020-05-18,198,6,Algeria,43053054,Africa
2020-05-19,182,7,Algeria,43053054,Africa
2020-05-20,176,6,Algeria,43053054,Africa
2020-05-21,165,7,Algeria,43053054,Africa
2020-05-22,186,7,Algeria,43053054,Africa
2020-05-23,190,7,Algeria,43053054,Africa
2020-05-24,195,10,Algeria,43053054,Africa
2020-05-25,193,8,Algeria,43053054,Africa
2020-05-26,197,9,Algeria,43053054,Africa
2020-05-27,194,8,Algeria,43053054,Africa
2020-05-28,160,6,Algeria,43053054,Africa
2020-05-29,140,7,Algeria,43053054,Africa
2020-05-30,137,8,Algeria,43053054,Africa
2020-05-31,133,8,Algeria,43053054,Africa
2020-06-01,127,7,Algeria,43053054,Africa
2020-06-02,119,8,Algeria,43053054,Africa
2020-06-03,113,6,Algeria,43053054,Africa
2020-06-04,0,0,Algeria,43053054,Africa
2020-06-05,205,14,Algeria,43053054,Africa
2020-06-06,104,9,Algeria,43053054,Africa
2020-06-07,115,8,Algeria,43053054,Africa
2020-06-08,104,9,Algeria,43053054,Africa
2020-06-09,111,8,Algeria,43053054,Africa
2020-06-10,117,9,Algeria,43053054,Africa
2020-06-11,102,8,Algeria,43053054,Africa
2020-06-12,105,9,Algeria,43053054,Africa
2020-06-13,109,10,Algeria,43053054,Africa
2020-06-14,112,9,Algeria,43053054,Africa
2020-06-15,109,7,Algeria,43053054,Africa
2020-06-16,112,10,Algeria,43053054,Africa
2020-06-17,116,11,Algeria,43053054,Africa
2020-06-18,121,11,Algeria,43053054,Africa
2020-06-19,117,12,Algeria,43053054,Africa
2020-06-20,119,14,Algeria,43053054,Africa
2020-06-21,127,12,Algeria,43053054,Africa
2020-06-22,140,8,Algeria,43053054,Africa
2020-06-23,149,7,Algeria,43053054,Africa
2020-06-24,156,9,Algeria,43053054,Africa
2020-06-25,172,8,Algeria,43053054,Africa
2020-06-26,197,9,Algeria,43053054,Africa
2020-06-27,240,7,Algeria,43053054,Africa
2020-06-28,283,7,Algeria,43053054,Africa
2020-06-29,305,5,Algeria,43053054,Africa
2020-06-30,298,8,Algeria,43053054,Africa
2020-07-01,336,7,Algeria,43053054,Africa
2020-07-02,365,8,Algeria,43053054,Africa
2020-07-03,385,8,Algeria,43053054,Africa
2020-07-04,413,9,Algeria,43053054,Africa
2020-07-05,430,9,Algeria,43053054,Africa
2020-07-06,441,6,Algeria,43053054,Africa
2020-07-07,463,7,Algeria,43053054,Africa
2020-07-08,475,9,Algeria,43053054,Africa
2020-07-09,469,10,Algeria,43053054,Africa
2020-07-10,460,10,Algeria,43053054,Africa
2020-07-11,434,8,Algeria,43053054,Africa
2020-07-12,470,8,Algeria,43053054,Africa
2020-07-13,483,7,Algeria,43053054,Africa
2020-07-14,494,7,Algeria,43053054,Africa
2020-07-15,527,10,Algeria,43053054,Africa
2020-07-16,554,12,Algeria,43053054,Africa
2020-07-17,585,12,Algeria,43053054,Africa
2020-07-18,593,5,Algeria,43053054,Africa
2020-07-19,601,11,Algeria,43053054,Africa
2020-07-20,535,10,Algeria,43053054,Africa
2020-07-21,607,9,Algeria,43053054,Africa
2020-07-22,587,13,Algeria,43053054,Africa
2020-07-23,594,11,Algeria,43053054,Africa
2020-07-24,612,13,Algeria,43053054,Africa
2020-07-25,675,12,Algeria,43053054,Africa
2020-07-26,605,10,Algeria,43053054,Africa
2020-07-27,593,9,Algeria,43053054,Africa
2020-07-28,616,8,Algeria,43053054,Africa
2020-07-29,642,11,Algeria,43053054,Africa
2020-07-30,614,12,Algeria,43053054,Africa
2020-07-31,602,14,Algeria,43053054,Africa
2020-08-01,563,10,Algeria,43053054,Africa
2020-08-02,556,13,Algeria,43053054,Africa
2020-08-03,515,8,Algeria,43053054,Africa
2020-08-04,507,8,Algeria,43053054,Africa
2020-08-05,532,9,Algeria,43053054,Africa
2020-08-06,551,13,Algeria,43053054,Africa
2020-08-07,571,12,Algeria,43053054,Africa
2020-08-08,529,9,Algeria,43053054,Africa
2020-08-09,538,11,Algeria,43053054,Africa
2020-08-10,521,9,Algeria,43053054,Africa
2020-08-11,498,10,Algeria,43053054,Africa
2020-08-12,492,10,Algeria,43053054,Africa
2020-08-13,495,11,Algeria,43053054,Africa
2020-08-14,488,8,Algeria,43053054,Africa
2020-08-15,477,10,Algeria,43053054,Africa
2020-08-16,469,9,Algeria,43053054,Africa
2020-08-17,450,10,Algeria,43053054,Africa
2020-08-18,442,9,Algeria,43053054,Africa
2020-08-19,419,12,Algeria,43053054,Africa
2020-08-20,403,11,Algeria,43053054,Africa
2020-08-21,411,9,Algeria,43053054,Africa
2020-08-22,409,7,Algeria,43053054,Africa
2020-08-23,401,6,Algeria,43053054,Africa
2020-08-24,392,11,Algeria,43053054,Africa
2020-08-25,398,11,Algeria,43053054,Africa
2020-08-26,370,10,Algeria,43053054,Africa
2020-08-27,391,9,Algeria,43053054,Africa
2020-08-28,397,10,Algeria,43053054,Africa
2020-08-29,387,8,Algeria,43053054,Africa
2020-08-30,379,8,Algeria,43053054,Africa
2020-08-31,364,10,Algeria,43053054,Africa
2020-09-01,348,9,Algeria,43053054,Africa
2020-09-02,339,8,Algeria,43053054,Africa
2020-09-03,325,7,Algeria,43053054,Africa
2020-09-04,311,6,Algeria,43053054,Africa
2020-09-05,304,8,Algeria,43053054,Africa
2020-09-06,298,10,Algeria,43053054,Africa
2020-09-07,293,7,Algeria,43053054,Africa
2020-09-08,289,6,Algeria,43053054,Africa
2020-09-09,285,9,Algeria,43053054,Africa
2020-09-10,278,10,Algeria,43053054,Africa
2020-09-11,272,10,Algeria,43053054,Africa
2020-09-12,264,8,Algeria,43053054,Africa
2020-09-13,255,6,Algeria,43053054,Africa
2020-09-14,247,7,Algeria,43053054,Africa
2020-09-15,242,8,Algeria,43053054,Africa
2020-09-16,238,12,Algeria,43053054,Africa
2020-09-17,232,13,Algeria,43053054,Africa
2020-09-18,228,9,Algeria,43053054,Africa
2020-09-19,219,5,Algeria,43053054,Africa
2020-09-20,210,6,Algeria,43053054,Africa
2020-09-21,203,7,Algeria,43053054,Africa
2020-09-22,197,7,Algeria,43053054,Africa
2020-09-23,191,10,Algeria,43053054,Africa
2020-09-24,186,9,Algeria,43053054,Africa
2020-09-25,179,5,Algeria,43053054,Africa
2020-09-26,175,4,Algeria,43053054,Africa
2020-09-27,160,4,Algeria,43053054,Africa
2020-09-28,153,3,Algeria,43053054,Africa
2020-09-29,146,5,Algeria,43053054,Africa
2020-09-30,155,7,Algeria,43053054,Africa
2020-10-01,162,8,Algeria,43053054,Africa
2020-10-02,160,7,Algeria,43053054,Africa
2020-10-03,157,8,Algeria,43053054,Africa
2020-10-04,148,7,Algeria,43053054,Africa
2020-10-05,141,4,Algeria,43053054,Africa
2020-10-06,134,8,Algeria,43053054,Africa
2020-10-07,129,5,Algeria,43053054,Africa
2020-10-08,121,6,Algeria,43053054,Africa
2020-10-09,138,4,Algeria,43053054,Africa
2020-10-10,146,6,Algeria,43053054,Africa
2020-10-11,136,6,Algeria,43053054,Africa
2020-10-12,132,6,Algeria,43053054,Africa
2020-10-13,153,8,Algeria,43053054,Africa
2020-10-14,174,9,Algeria,43053054,Africa
2020-10-15,185,9,Algeria,43053054,Africa
2020-10-16,193,9,Algeria,43053054,Africa
2020-10-17,211,5,Algeria,43053054,Africa
2020-10-18,215,5,Algeria,43053054,Africa
2020-10-19,199,10,Algeria,43053054,Africa
2020-10-20,214,9,Algeria,43053054,Africa
2020-10-21,223,0,Algeria,43053054,Africa
2020-10-22,252,15,Algeria,43053054,Africa
2020-10-23,266,8,Algeria,43053054,Africa
2020-10-24,273,9,Algeria,43053054,Africa
2020-10-25,250,10,Algeria,43053054,Africa
2020-10-26,263,7,Algeria,43053054,Africa
2020-10-27,276,8,Algeria,43053054,Africa
2020-10-28,287,9,Algeria,43053054,Africa
2020-10-29,320,10,Algeria,43053054,Africa
2020-10-30,306,8,Algeria,43053054,Africa
2020-10-31,319,7,Algeria,43053054,Africa
2020-11-01,291,8,Algeria,43053054,Africa
2020-11-02,330,9,Algeria,43053054,Africa
2020-11-03,302,7,Algeria,43053054,Africa
2020-11-04,405,9,Algeria,43053054,Africa
2020-11-05,548,10,Algeria,43053054,Africa
2020-11-06,642,12,Algeria,43053054,Africa
2020-11-07,631,13,Algeria,43053054,Africa
2020-11-08,581,12,Algeria,43053054,Africa
2020-11-09,670,12,Algeria,43053054,Africa
2020-11-10,642,14,Algeria,43053054,Africa
2020-11-11,753,15,Algeria,43053054,Africa
2020-11-12,811,16,Algeria,43053054,Africa
2020-11-13,851,18,Algeria,43053054,Africa
2020-11-14,867,14,Algeria,43053054,Africa
2020-11-15,844,14,Algeria,43053054,Africa
2020-11-16,860,15,Algeria,43053054,Africa
2020-11-17,910,14,Algeria,43053054,Africa
2020-11-18,1002,18,Algeria,43053054,Africa
2020-11-19,1038,20,Algeria,43053054,Africa
2020-11-20,1023,18,Algeria,43053054,Africa
2020-11-21,1103,15,Algeria,43053054,Africa
2020-11-22,1019,1,Algeria,43053054,Africa
2020-11-23,1088,35,Algeria,43053054,Africa
2020-11-24,1005,19,Algeria,43053054,Africa
2020-11-25,1133,15,Algeria,43053054,Africa
2020-11-26,1025,20,Algeria,43053054,Africa
2020-11-27,1085,23,Algeria,43053054,Africa
2020-03-03,1,0,Andorra,76177,Rest of Europe
2020-03-14,1,0,Andorra,76177,Rest of Europe
2020-03-16,3,0,Andorra,76177,Rest of Europe
2020-03-17,9,0,Andorra,76177,Rest of Europe
2020-03-18,0,0,Andorra,76177,Rest of Europe
2020-03-19,39,0,Andorra,76177,Rest of Europe
2020-03-20,22,0,Andorra,76177,Rest of Europe
2020-03-21,0,0,Andorra,76177,Rest of Europe
2020-03-22,13,0,Andorra,76177,Rest of Europe
2020-03-23,25,0,Andorra,76177,Rest of Europe
2020-03-24,20,0,Andorra,76177,Rest of Europe
2020-03-25,31,0,Andorra,76177,Rest of Europe
2020-03-26,24,0,Andorra,76177,Rest of Europe
2020-03-27,36,3,Andorra,76177,Rest of Europe
2020-03-28,43,0,Andorra,76177,Rest of Europe
2020-03-29,41,1,Andorra,76177,Rest of Europe
2020-03-30,26,2,Andorra,76177,Rest of Europe
2020-03-31,36,2,Andorra,76177,Rest of Europe
2020-04-01,6,4,Andorra,76177,Rest of Europe
2020-04-02,14,2,Andorra,76177,Rest of Europe
2020-04-03,38,1,Andorra,76177,Rest of Europe
2020-04-04,11,1,Andorra,76177,Rest of Europe
2020-04-05,27,1,Andorra,76177,Rest of Europe
2020-04-06,35,1,Andorra,76177,Rest of Europe
2020-04-07,25,3,Andorra,76177,Rest of Europe
2020-04-08,19,1,Andorra,76177,Rest of Europe
2020-04-09,19,1,Andorra,76177,Rest of Europe
2020-04-10,19,2,Andorra,76177,Rest of Europe
2020-04-11,18,1,Andorra,76177,Rest of Europe
2020-04-12,21,2,Andorra,76177,Rest of Europe
2020-04-13,16,1,Andorra,76177,Rest of Europe
2020-04-14,8,0,Andorra,76177,Rest of Europe
2020-04-15,13,2,Andorra,76177,Rest of Europe
2020-04-16,14,2,Andorra,76177,Rest of Europe
2020-04-17,9,0,Andorra,76177,Rest of Europe
2020-04-18,14,2,Andorra,76177,Rest of Europe
2020-04-19,8,0,Andorra,76177,Rest of Europe
2020-04-20,9,1,Andorra,76177,Rest of Europe
2020-04-21,4,0,Andorra,76177,Rest of Europe
2020-04-22,0,1,Andorra,76177,Rest of Europe
