date,country,continent,population,weekly_cases,cases_14day_rollsum_per100000,cumulative_cases,weekly_deaths,deaths_14day_rollsum_per1000000,cumulative_deaths,weekly_cases_per100000,cum_cases_per100000,weekly_deaths_per100000,cum_deaths_per100000
2019-12-30,Belgium,Europe,11522440,0,NA,0,0,NA,0,0,0,0,0
2020-01-06,Belgium,Europe,11522440,0,0,0,0,0,0,0,0,0,0
2020-01-13,Belgium,Europe,11522440,0,0,0,0,0,0,0,0,0,0
2020-01-20,Belgium,Europe,11522440,0,0,0,0,0,0,0,0,0,0
2020-01-27,Belgium,Europe,11522440,0,0,0,0,0,0,0,0,0,0
2020-02-03,Belgium,Europe,11522440,0,0,0,0,0,0,0,0,0,0
2020-02-10,Belgium,Europe,11522440,0,0,0,0,0,0,0,0,0,0
2020-02-17,Belgium,Europe,11522440,343,2.9768000527666,343,0,0,0,2.9768000527666016,2.9768000527666016,0,0
2020-02-24,Belgium,Europe,11522440,-324,0.164895629745089,19,0,0,0,-2.8119044230215127,0.1648956297450887,0,0
2020-03-02,Belgium,Europe,11522440,388,0.555437910720299,407,0,0,0,3.3673423337418114,3.5322379634869003,0,0
2020-03-09,Belgium,Europe,11522440,1348,15.0662533282881,1755,18,1.56216912390084,18,11.698910994546294,15.231148958033193,0.15621691239008403,0.15621691239008403
2020-03-16,Belgium,Europe,11522440,3673,43.5758398394784,5428,203,19.1799653545603,221,31.87692884493215,47.10807780296534,1.7617796230659477,1.9179965354560318
2020-03-23,Belgium,Europe,11522440,8130,102.43490094112,13558,785,85.7457274674461,1006,70.55797209618795,117.66604989915331,6.812793123678665,8.730789659134697
2020-03-30,Belgium,Europe,11522440,9694,154.689458135603,23252,1585,205.685601313611,2591,84.13148603941526,201.79753593856856,13.755767007682401,22.486556666817098
2020-04-06,Belgium,Europe,11522440,11175,181.116152481593,34427,1980,309.396273705916,4571,96.98466644217717,298.78220238074573,17.183860362909243,39.670417029726345
2020-04-13,Belgium,Europe,11522440,7963,166.093292740079,42390,1668,316.59960911057,6239,69.10862629790218,367.8908286786479,14.476100548147787,54.14651757787413
2020-04-20,Belgium,Europe,11522440,5703,118.603351373494,48093,1192,248.211316353134,7431,49.494725075591624,417.38555375423954,10.345031087165566,64.4915486650397
2020-04-27,Belgium,Europe,11522440,3095,76.3553552893311,51188,701,164.288119530238,8132,26.86063021373945,444.246183967979,6.083780865858273,70.57532953089797
2020-05-04,Belgium,Europe,11522440,3051,53.3393968638587,54239,537,107.442520854958,8669,26.478766650119244,470.72495061809826,4.6604712196375075,75.23580075053547
2020-05-11,Belgium,Europe,11522440,2071,44.4523902923339,56310,315,73.9426718646398,8984,17.97362364221467,488.6985742603129,2.7337959668264706,77.96959671736195
2020-05-18,Belgium,Europe,11522440,1510,31.0784868482717,57820,234,47.6461582789756,9218,13.10486320605705,501.80343746637,2.0308198610710924,80.00041657843303
2020-05-25,Belgium,Europe,11522440,1144,23.0333158601824,58964,162,34.3677207258185,9380,9.92845265412534,511.7318901204953,1.4059522115107563,81.4063687899438
2020-06-01,Belgium,Europe,11522440,847,17.2793262538143,59811,113,23.8664727262628,9493,7.3508735996889545,519.0827637201843,0.9806950611155276,82.38706385105932
